title,rank,date,artist,url,region,chart,trend,streams
Out Loud,18,2017-09-16,Gabbie Hanna,https://open.spotify.com/track/5ufOMPVpnpGNeMyGgOej68,Canada,viral50,MOVE_DOWN,
Silence,19,2017-09-16,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Canada,viral50,MOVE_UP,
Babe Where You Been (feat. Newshoes),20,2017-09-16,Tim Kneidl,https://open.spotify.com/track/4wY4i8xSzBbx1QJFgg5gJX,Canada,viral50,MOVE_DOWN,
Doomsday,21,2017-09-16,Architects,https://open.spotify.com/track/4S2KTkB6Y83T1EFxZMQ3mb,Canada,viral50,MOVE_DOWN,
Breakfast Club,22,2017-09-16,Z-Trip,https://open.spotify.com/track/1Iz3gWzVEaxNe4Dv9xwTV0,Canada,viral50,MOVE_UP,
Meant to Be (feat. Florida Georgia Line),23,2017-09-16,Bebe Rexha,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,Canada,viral50,MOVE_UP,
Why Don't You Come On,24,2017-09-16,"DJDS, Khalid, Empress Of",https://open.spotify.com/track/1zOrNX2Rp00WGJzNJUfj0V,Canada,viral50,MOVE_DOWN,
Bad Ones (feat. Tegan and Sara),25,2017-09-16,Matthew Dear,https://open.spotify.com/track/28izyGMuPysSxWhKbqxRRc,Canada,viral50,MOVE_UP,
Havana,26,2017-09-16,"Camila Cabello, Young Thug",https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,Canada,viral50,SAME_POSITION,
Shake the Fire,27,2017-09-16,Sampson,https://open.spotify.com/track/5OjztwNpzWDFpfZutRueHv,Canada,viral50,MOVE_UP,
Tell Me Smooth,28,2017-09-16,Mathew V,https://open.spotify.com/track/3jFPwCNACTb4aI87IHpU7v,Canada,viral50,MOVE_DOWN,
Uno Más,29,2017-09-16,"N.O.R.E., Pharrell Williams",https://open.spotify.com/track/6BTRL8Lw4GHvnOZn18U1dl,Canada,viral50,MOVE_UP,
The Race,30,2017-09-16,Tay-K,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,Canada,viral50,MOVE_UP,
Griselda Blanco (feat. TwoTwo),31,2017-09-16,Pengz,https://open.spotify.com/track/5TuREdxaWbjceZbX1945f8,Canada,viral50,MOVE_UP,
We Were That Song,32,2017-09-16,Brett Kissel,https://open.spotify.com/track/3NAFsFTUP6IB1VSaJoWpHn,Canada,viral50,MOVE_UP,
Bodak Yellow,33,2017-09-16,Cardi B,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,Canada,viral50,MOVE_UP,
Best Part (feat. H.E.R.),34,2017-09-16,Daniel Caesar,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux,Canada,viral50,MOVE_DOWN,
OT,35,2017-09-16,John K,https://open.spotify.com/track/1YuIEfhp8umr6QSal4FTK4,Canada,viral50,MOVE_UP,
Drop Down,36,2017-09-16,"Lunice, SOPHIE, Le1f",https://open.spotify.com/track/3Rfv6E0LljKQgSYxhCaXWc,Canada,viral50,NEW_ENTRY,
Mia Khalifa,37,2017-09-16,"Skan, M.I.M.E",https://open.spotify.com/track/19UywlTpQfPrg3uO5KSXep,Canada,viral50,MOVE_DOWN,
Betrayed,38,2017-09-16,Lil Xan,https://open.spotify.com/track/3al2hpm92xE0pBalqWQHdD,Canada,viral50,MOVE_UP,
Leave Right Now,39,2017-09-16,Thomas Rhett,https://open.spotify.com/track/0wyja8xD9cNhDtfuY0dVMP,Canada,viral50,MOVE_DOWN,
Come Together,40,2017-09-16,"Gary Clark Jr., Junkie XL",https://open.spotify.com/track/45HAjqRWiNv6mMPw4NvZrU,Canada,viral50,MOVE_UP,
Wildfire,41,2017-09-16,"French Braids, Frankmusik",https://open.spotify.com/track/6PzNFfFoQZpCqS1c9oQ9vT,Canada,viral50,MOVE_DOWN,
Gucci Gang,42,2017-09-16,Lil Pump,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,Canada,viral50,MOVE_DOWN,
Daydreamin,43,2017-09-16,Jonathan Tilkin,https://open.spotify.com/track/4SMEVj9Ods3ukQg41vWCUy,Canada,viral50,MOVE_DOWN,
Say It To My Face,44,2017-09-16,Maty Noyes,https://open.spotify.com/track/1okBYMGQjaJ4Hzz1xZfA3N,Canada,viral50,MOVE_UP,
Gashina,45,2017-09-16,SUNMI,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST,Canada,viral50,MOVE_DOWN,
Hollow,46,2017-09-16,Belle Mt.,https://open.spotify.com/track/1kVon4R78J18ZNqsyniMK0,Canada,viral50,MOVE_UP,
Meditate (feat. J.I.D.),47,2017-09-16,"EARTHGANG, JID",https://open.spotify.com/track/0Eqm7hD828cATBLUx2fJox,Canada,viral50,NEW_ENTRY,
Found You,48,2017-09-16,Kane Brown,https://open.spotify.com/track/2OFvjqQ5xHaWqH3EQ4K3S9,Canada,viral50,MOVE_DOWN,
Love So Soft,49,2017-09-16,Kelly Clarkson,https://open.spotify.com/track/0o7glLPfZgns8ZF14Wlpf7,Canada,viral50,SAME_POSITION,
Look What You Made Me Do,50,2017-09-16,Taylor Swift,https://open.spotify.com/track/6uFsE1JgZ20EXyU0JQZbUR,Canada,viral50,NEW_ENTRY,
Terryfold,1,2017-09-17,"Chaos Chaos, Justin Roiland",https://open.spotify.com/track/29tzM8oIgOxBr3cI9CBOpb,Canada,viral50,MOVE_UP,
Too Good At Goodbyes - Edit,2,2017-09-17,Sam Smith,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y,Canada,viral50,MOVE_DOWN,
For the Damaged Coda,3,2017-09-17,Blonde Redhead,https://open.spotify.com/track/7jA5OcunWRSYXq98puhAX8,Canada,viral50,MOVE_UP,
Dusk Till Dawn - Radio Edit,4,2017-09-17,"ZAYN, Sia",https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,Canada,viral50,MOVE_DOWN,
Main Girl,5,2017-09-17,Charlotte Cardin,https://open.spotify.com/track/0tkUg2KCEKWlcPJNcey8Nw,Canada,viral50,SAME_POSITION,
What Lovers Do (feat. SZA),6,2017-09-17,Maroon 5,https://open.spotify.com/track/4mxWSdf71VFO52qFeY0fZt,Canada,viral50,MOVE_UP,
Bedford Falls,7,2017-09-17,ford.,https://open.spotify.com/track/0pmHBrhcPIosPihYzGvXRQ,Canada,viral50,MOVE_UP,
Jocelyn Flores,8,2017-09-17,XXXTENTACION,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96,Canada,viral50,MOVE_DOWN,
These Heaux,9,2017-09-17,Bhad Bhabie,https://open.spotify.com/track/6SUxrwVN19Kmd9JfIbjJUj,Canada,viral50,MOVE_DOWN,
"Let Me Go (with Alesso, Florida Georgia Line & watt)",10,2017-09-17,Hailee Steinfeld,https://open.spotify.com/track/5AEtlRudpgdT5FtNiuly6Y,Canada,viral50,SAME_POSITION,
Disco Tits,11,2017-09-17,Tove Lo,https://open.spotify.com/track/2h9L3U6h3jnfOpIAj8E86H,Canada,viral50,MOVE_UP,
Across The Room (feat. Leon Bridges),12,2017-09-17,ODESZA,https://open.spotify.com/track/4YaNLEPw3MrIgkGOkBrAh2,Canada,viral50,MOVE_UP,
Peace Be Still (feat. Lauren Daigle),13,2017-09-17,The Belonging Co,https://open.spotify.com/track/6zvSkAEtFZIJD7kVeo5by4,Canada,viral50,MOVE_DOWN,
I'll Name the Dogs,14,2017-09-17,Blake Shelton,https://open.spotify.com/track/2n5ZD87XQ2yvIxGjoYbUmZ,Canada,viral50,MOVE_DOWN,
Silence,15,2017-09-17,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Canada,viral50,MOVE_UP,
No Limit,16,2017-09-17,"G-Eazy, A$AP Rocky, Cardi B",https://open.spotify.com/track/2Xqd0wUttjueBfdcltADOv,Canada,viral50,MOVE_DOWN,
"Cold Summer (feat. Kendrick Lamar, Mac Miller, Kevin Gates & Rell) (feat. Kendrick Lamar, Mac Miller, Kevin Gates & Rell)",17,2017-09-17,DJ Kay Slay,https://open.spotify.com/track/4PsVJAD9nDnunErLsh1FoD,Canada,viral50,MOVE_DOWN,
...Ready For It?,18,2017-09-17,Taylor Swift,https://open.spotify.com/track/19WjVVgXjdKXfLXoaDPwTM,Canada,viral50,MOVE_DOWN,
Babe Where You Been (feat. Newshoes),19,2017-09-17,Tim Kneidl,https://open.spotify.com/track/4wY4i8xSzBbx1QJFgg5gJX,Canada,viral50,MOVE_UP,
Uno Más,20,2017-09-17,"N.O.R.E., Pharrell Williams",https://open.spotify.com/track/6BTRL8Lw4GHvnOZn18U1dl,Canada,viral50,MOVE_UP,
Why Don't You Come On,21,2017-09-17,"DJDS, Khalid, Empress Of",https://open.spotify.com/track/1zOrNX2Rp00WGJzNJUfj0V,Canada,viral50,MOVE_UP,
Meant to Be (feat. Florida Georgia Line),22,2017-09-17,Bebe Rexha,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,Canada,viral50,MOVE_UP,
OT,23,2017-09-17,John K,https://open.spotify.com/track/1YuIEfhp8umr6QSal4FTK4,Canada,viral50,MOVE_UP,
Bad Ones (feat. Tegan and Sara),24,2017-09-17,Matthew Dear,https://open.spotify.com/track/28izyGMuPysSxWhKbqxRRc,Canada,viral50,MOVE_UP,
The Race,25,2017-09-17,Tay-K,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,Canada,viral50,MOVE_UP,
Bodak Yellow,26,2017-09-17,Cardi B,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,Canada,viral50,MOVE_UP,
Shake the Fire,27,2017-09-17,Sampson,https://open.spotify.com/track/5OjztwNpzWDFpfZutRueHv,Canada,viral50,SAME_POSITION,
Breakfast Club,28,2017-09-17,Z-Trip,https://open.spotify.com/track/1Iz3gWzVEaxNe4Dv9xwTV0,Canada,viral50,MOVE_DOWN,
Out Loud,29,2017-09-17,Gabbie Hanna,https://open.spotify.com/track/5ufOMPVpnpGNeMyGgOej68,Canada,viral50,MOVE_DOWN,
Havana,30,2017-09-17,"Camila Cabello, Young Thug",https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,Canada,viral50,MOVE_DOWN,
We Were That Song,31,2017-09-17,Brett Kissel,https://open.spotify.com/track/3NAFsFTUP6IB1VSaJoWpHn,Canada,viral50,MOVE_UP,
Griselda Blanco (feat. TwoTwo),32,2017-09-17,Pengz,https://open.spotify.com/track/5TuREdxaWbjceZbX1945f8,Canada,viral50,MOVE_DOWN,
HELLO,33,2017-09-17,"Mike Darole, RJ, Compton Av",https://open.spotify.com/track/62UsRPAWuJUB4zMD4VfKxy,Canada,viral50,NEW_ENTRY,
Doomsday,34,2017-09-17,Architects,https://open.spotify.com/track/4S2KTkB6Y83T1EFxZMQ3mb,Canada,viral50,MOVE_DOWN,
Drop Down,35,2017-09-17,"Lunice, SOPHIE, Le1f",https://open.spotify.com/track/3Rfv6E0LljKQgSYxhCaXWc,Canada,viral50,MOVE_UP,
Come Together,36,2017-09-17,"Gary Clark Jr., Junkie XL",https://open.spotify.com/track/45HAjqRWiNv6mMPw4NvZrU,Canada,viral50,MOVE_UP,
Betrayed,37,2017-09-17,Lil Xan,https://open.spotify.com/track/3al2hpm92xE0pBalqWQHdD,Canada,viral50,MOVE_UP,
Best Part (feat. H.E.R.),38,2017-09-17,Daniel Caesar,https://open.spotify.com/track/1RMJOxR6GRPsBHL8qeC2ux,Canada,viral50,MOVE_DOWN,
Daydreamin,39,2017-09-17,Jonathan Tilkin,https://open.spotify.com/track/4SMEVj9Ods3ukQg41vWCUy,Canada,viral50,MOVE_UP,
Gucci Gang,40,2017-09-17,Lil Pump,https://open.spotify.com/track/6foxplXS0YEq8cO374Lty4,Canada,viral50,MOVE_UP,
Gashina,41,2017-09-17,SUNMI,https://open.spotify.com/track/0jFHMDRXxKaREor3hBEEST,Canada,viral50,MOVE_UP,
Say It To My Face,42,2017-09-17,Maty Noyes,https://open.spotify.com/track/1okBYMGQjaJ4Hzz1xZfA3N,Canada,viral50,MOVE_UP,
Tell Me Smooth,43,2017-09-17,Mathew V,https://open.spotify.com/track/3jFPwCNACTb4aI87IHpU7v,Canada,viral50,MOVE_DOWN,
Leave Right Now,44,2017-09-17,Thomas Rhett,https://open.spotify.com/track/0wyja8xD9cNhDtfuY0dVMP,Canada,viral50,MOVE_DOWN,
Make It,45,2017-09-17,Pvrx,https://open.spotify.com/track/2CtTMPciogZTlJhriyzsvL,Canada,viral50,NEW_ENTRY,
Hollow,46,2017-09-17,Belle Mt.,https://open.spotify.com/track/1kVon4R78J18ZNqsyniMK0,Canada,viral50,SAME_POSITION,
Mia Khalifa,47,2017-09-17,"Skan, M.I.M.E",https://open.spotify.com/track/19UywlTpQfPrg3uO5KSXep,Canada,viral50,MOVE_DOWN,
Meditate (feat. J.I.D.),48,2017-09-17,"EARTHGANG, JID",https://open.spotify.com/track/0Eqm7hD828cATBLUx2fJox,Canada,viral50,MOVE_DOWN,
Found You,49,2017-09-17,Kane Brown,https://open.spotify.com/track/2OFvjqQ5xHaWqH3EQ4K3S9,Canada,viral50,MOVE_DOWN,
Los Ageless,50,2017-09-17,St. Vincent,https://open.spotify.com/track/7Arb00EmxvOFqHdjFcGNXS,Canada,viral50,NEW_ENTRY,
Silence,1,2017-08-17,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Canada,viral50,SAME_POSITION,
Text Ur Number (feat. DJ Sliink & Fetty Wap),2,2017-08-17,DJ Envy,https://open.spotify.com/track/62FbLMpG27j0z43nd1Hs2I,Canada,viral50,SAME_POSITION,
What About Us,3,2017-08-17,P!nk,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv,Canada,viral50,SAME_POSITION,
The Evil Has Landed,4,2017-08-17,Queens of the Stone Age,https://open.spotify.com/track/5heRJEokcKygT588ZXjYXn,Canada,viral50,SAME_POSITION,
Without You (feat. Sandro Cavazza),5,2017-08-17,Avicii,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,Canada,viral50,SAME_POSITION,
Havana,6,2017-08-17,"Camila Cabello, Young Thug",https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,Canada,viral50,SAME_POSITION,
STFU & Hold Me,7,2017-08-17,Liz Huett,https://open.spotify.com/track/71aFe96ApQRL8C0KpbGexC,Canada,viral50,SAME_POSITION,
Feel Something,8,2017-08-17,Jhyve,https://open.spotify.com/track/4IdAuoPpMgKofB7AapxyED,Canada,viral50,MOVE_UP,
With You (feat. Maia Wright),9,2017-08-17,Nuschi,https://open.spotify.com/track/1MnuY2GEi9MEK7UucEz5kP,Canada,viral50,MOVE_DOWN,
Bodak Yellow,10,2017-08-17,Cardi B,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,Canada,viral50,MOVE_UP,
Something New (feat. Ty Dolla $ign),11,2017-08-17,Wiz Khalifa,https://open.spotify.com/track/33z5crv3IO5U2BOi8xod92,Canada,viral50,MOVE_DOWN,
Lonely Together (feat. Rita Ora),12,2017-08-17,Avicii,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,Canada,viral50,MOVE_DOWN,
Louder,13,2017-08-17,"Sam Trocki, Yelawolf",https://open.spotify.com/track/59uwTlMNsbZExng4OZ13KE,Canada,viral50,NEW_ENTRY,
Nasty (Who Dat) (feat. Migos),14,2017-08-17,A$AP Ferg,https://open.spotify.com/track/4GBuL6fgtVXJNgP1GzoF6Z,Canada,viral50,MOVE_UP,
Crawl Outta Love,15,2017-08-17,"ILLENIUM, Annika Wells",https://open.spotify.com/track/6vWk151OrbHfKe4D6Z6tdV,Canada,viral50,MOVE_UP,
Getaway (feat. Samia & White Trumpet),16,2017-08-17,"Imad, Wave Wave",https://open.spotify.com/track/0xOcTlAZ6DuEXDDfE3esPA,Canada,viral50,MOVE_UP,
Mi Gente,17,2017-08-17,"J Balvin, Willy William",https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,Canada,viral50,MOVE_UP,
Back to You (feat. Bebe Rexha & Digital Farm Animals),18,2017-08-17,Louis Tomlinson,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,Canada,viral50,MOVE_UP,
Que Va,19,2017-08-17,"Alex Sensation, Ozuna",https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,Canada,viral50,MOVE_UP,
I Don't Want It At All,20,2017-08-17,Kim Petras,https://open.spotify.com/track/4qexD6ObR5nzpFJNpvQxIr,Canada,viral50,MOVE_DOWN,
Daydream,21,2017-08-17,Milk & Bone,https://open.spotify.com/track/4mZ5nx8VlwSN3a3jm6golT,Canada,viral50,SAME_POSITION,
Savage,22,2017-08-17,Lights,https://open.spotify.com/track/3fmwNCqLTehQYAJDwxqXDG,Canada,viral50,MOVE_UP,
Summer Of Love,23,2017-08-17,"NOTD, Dagny",https://open.spotify.com/track/4uw3tHPjnriyikT4S3mXc2,Canada,viral50,MOVE_UP,
The Race,24,2017-08-17,Tay-K,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,Canada,viral50,MOVE_UP,
Hurtin' Me,25,2017-08-17,"Stefflon Don, French Montana",https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL,Canada,viral50,MOVE_UP,
Would You Ever,26,2017-08-17,"Skrillex, Poo Bear",https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,Canada,viral50,MOVE_UP,
Ashes,27,2017-08-17,Snak The Ripper,https://open.spotify.com/track/7g78CebhbtMNLKdODwUCwH,Canada,viral50,MOVE_UP,
YOU,28,2017-08-17,Morgan Saint,https://open.spotify.com/track/7jfoA6Nrn6Wkm29bShrCqK,Canada,viral50,MOVE_DOWN,
OMG (feat. Quavo),29,2017-08-17,Camila Cabello,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,Canada,viral50,MOVE_DOWN,
Glorious (feat. Skylar Grey),30,2017-08-17,Macklemore,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,Canada,viral50,MOVE_UP,
Sixteen,31,2017-08-17,Thomas Rhett,https://open.spotify.com/track/6Fc3yqSx9UMmg4pO6Gi3x9,Canada,viral50,MOVE_UP,
Rainbow,32,2017-08-17,Kesha,https://open.spotify.com/track/2Tuc96S4JToUiQSLW3aMec,Canada,viral50,MOVE_UP,
Praying,33,2017-08-17,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,Canada,viral50,MOVE_DOWN,
Breaking All The Rules,34,2017-08-17,"MYXE, DVNNI",https://open.spotify.com/track/59U1uu85OOKYjpHrRSZwaY,Canada,viral50,MOVE_UP,
For What It's Worth,35,2017-08-17,Liam Gallagher,https://open.spotify.com/track/2DrFBNqxtpyvFlG3qMZiya,Canada,viral50,MOVE_DOWN,
Rivals,36,2017-08-17,"Jake Spooner, Tory Lanez",https://open.spotify.com/track/6E86258YanmI5VeiNDdUHK,Canada,viral50,MOVE_UP,
Without Love,37,2017-08-17,Alice Glass,https://open.spotify.com/track/0ZkCQgZQHdev2T3PcIfapb,Canada,viral50,MOVE_DOWN,
Bastards,38,2017-08-17,Kesha,https://open.spotify.com/track/318EGw5ZZB8U5MdMWQwxZQ,Canada,viral50,MOVE_UP,
Young and Free (feat. Priyanka Chopra) (feat. Priyanka Chopra),39,2017-08-17,Will Sparks,https://open.spotify.com/track/5Rhrfsus7YN8SHvHCXGgV2,Canada,viral50,MOVE_DOWN,
Unsure,40,2017-08-17,Sara Diamond,https://open.spotify.com/track/7HPYpIYv5G30CtHgFaF9ty,Canada,viral50,SAME_POSITION,
Little of Your Love - BloodPop® Remix,41,2017-08-17,HAIM,https://open.spotify.com/track/67M8Sg4R7bEidOf0cag0Ld,Canada,viral50,MOVE_UP,
Meant to Be (feat. Florida Georgia Line),42,2017-08-17,Bebe Rexha,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,Canada,viral50,NEW_ENTRY,
Let 'Em Talk (feat. Eagles of Death Metal),43,2017-08-17,Kesha,https://open.spotify.com/track/1nxufatvWIGPPBtPACXzu8,Canada,viral50,MOVE_UP,
Favor,44,2017-08-17,"Vindata, Skrillex, NSTASIA",https://open.spotify.com/track/6YD9XQ6woFtacq7kPCfEGL,Canada,viral50,MOVE_UP,
You Be Love (feat. Billy Raffoul),45,2017-08-17,Avicii,https://open.spotify.com/track/12ip0ceCeszDTDFxDY1AXJ,Canada,viral50,MOVE_DOWN,
Insecure,46,2017-08-17,"Jazmine Sullivan, Bryson Tiller",https://open.spotify.com/track/360NCp4XoQ0sFi5jgu5Ww7,Canada,viral50,MOVE_DOWN,
Good Thing,47,2017-08-17,"Tritonal, Laurell",https://open.spotify.com/track/4Df6RCPoJkH3YotB6Tu6vy,Canada,viral50,MOVE_DOWN,
Little Piece Of Summertime,48,2017-08-17,"Glenn Morrison, Deb’s Daughter",https://open.spotify.com/track/36gWHu6qBSqSicevodQVXX,Canada,viral50,NEW_ENTRY,
Sorry Not Sorry,49,2017-08-17,Demi Lovato,https://open.spotify.com/track/25C5CowdsfXld2jJanbiex,Canada,viral50,NEW_ENTRY,
Money Team,50,2017-08-17,Friyie,https://open.spotify.com/track/3qpCDnqnikzjra9AeifPdt,Canada,viral50,NEW_ENTRY,
Silence,1,2017-08-18,"Marshmello, Khalid",https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU,Canada,viral50,SAME_POSITION,
Text Ur Number (feat. DJ Sliink & Fetty Wap),2,2017-08-18,DJ Envy,https://open.spotify.com/track/62FbLMpG27j0z43nd1Hs2I,Canada,viral50,SAME_POSITION,
What About Us,3,2017-08-18,P!nk,https://open.spotify.com/track/31MkGwj0SWgZaTvEt5Hgxv,Canada,viral50,SAME_POSITION,
Havana,4,2017-08-18,"Camila Cabello, Young Thug",https://open.spotify.com/track/0ofbQMrRDsUaVKq2mGLEAb,Canada,viral50,MOVE_UP,
Feel Something,5,2017-08-18,Jhyve,https://open.spotify.com/track/4IdAuoPpMgKofB7AapxyED,Canada,viral50,MOVE_UP,
Viento,6,2017-08-18,Gianluca Vacchi,https://open.spotify.com/track/6ldrrA9dkZjIrX4wUOXTz2,Canada,viral50,NEW_ENTRY,
Bodak Yellow,7,2017-08-18,Cardi B,https://open.spotify.com/track/2771LMNxwf62FTAdpJMQfM,Canada,viral50,MOVE_UP,
Louder,8,2017-08-18,"Sam Trocki, Yelawolf",https://open.spotify.com/track/59uwTlMNsbZExng4OZ13KE,Canada,viral50,MOVE_UP,
Without You (feat. Sandro Cavazza),9,2017-08-18,Avicii,https://open.spotify.com/track/6WbADFqMvR8N5u0BvtsWQE,Canada,viral50,MOVE_DOWN,
Que Va,10,2017-08-18,"Alex Sensation, Ozuna",https://open.spotify.com/track/7ofxPmTNMj2GP07g1VZa0O,Canada,viral50,MOVE_UP,
STFU & Hold Me,11,2017-08-18,Liz Huett,https://open.spotify.com/track/71aFe96ApQRL8C0KpbGexC,Canada,viral50,MOVE_DOWN,
With You (feat. Maia Wright),12,2017-08-18,Nuschi,https://open.spotify.com/track/1MnuY2GEi9MEK7UucEz5kP,Canada,viral50,MOVE_DOWN,
The Evil Has Landed,13,2017-08-18,Queens of the Stone Age,https://open.spotify.com/track/5heRJEokcKygT588ZXjYXn,Canada,viral50,MOVE_DOWN,
Lonely Together (feat. Rita Ora),14,2017-08-18,Avicii,https://open.spotify.com/track/2OALaHcDdKkjYEpAr0Qzab,Canada,viral50,MOVE_DOWN,
The Race,15,2017-08-18,Tay-K,https://open.spotify.com/track/5RCfvwDewu6p2x1mEI6smX,Canada,viral50,MOVE_UP,
Mi Gente,16,2017-08-18,"J Balvin, Willy William",https://open.spotify.com/track/2rb5MvYT7ZIxbKW5hfcHx8,Canada,viral50,MOVE_UP,
Something New (feat. Ty Dolla $ign),17,2017-08-18,Wiz Khalifa,https://open.spotify.com/track/33z5crv3IO5U2BOi8xod92,Canada,viral50,MOVE_DOWN,
Crawl Outta Love,18,2017-08-18,"ILLENIUM, Annika Wells",https://open.spotify.com/track/6vWk151OrbHfKe4D6Z6tdV,Canada,viral50,MOVE_DOWN,
Would You Ever,19,2017-08-18,"Skrillex, Poo Bear",https://open.spotify.com/track/57p8CBvPOxrvyCbn6ttl5r,Canada,viral50,MOVE_UP,
Back to You (feat. Bebe Rexha & Digital Farm Animals),20,2017-08-18,Louis Tomlinson,https://open.spotify.com/track/7F9vK8hNFMml4GtHsaXui6,Canada,viral50,MOVE_DOWN,
I Don't Want It At All,21,2017-08-18,Kim Petras,https://open.spotify.com/track/4qexD6ObR5nzpFJNpvQxIr,Canada,viral50,MOVE_DOWN,
YOU,22,2017-08-18,Morgan Saint,https://open.spotify.com/track/7jfoA6Nrn6Wkm29bShrCqK,Canada,viral50,MOVE_UP,
Nasty (Who Dat) (feat. Migos),23,2017-08-18,A$AP Ferg,https://open.spotify.com/track/4GBuL6fgtVXJNgP1GzoF6Z,Canada,viral50,MOVE_DOWN,
Getaway (feat. Samia & White Trumpet),24,2017-08-18,"Imad, Wave Wave",https://open.spotify.com/track/0xOcTlAZ6DuEXDDfE3esPA,Canada,viral50,MOVE_DOWN,
OMG (feat. Quavo),25,2017-08-18,Camila Cabello,https://open.spotify.com/track/4xBjsLUSjcx2h7PcRikpQp,Canada,viral50,MOVE_UP,
Daydream,26,2017-08-18,Milk & Bone,https://open.spotify.com/track/4mZ5nx8VlwSN3a3jm6golT,Canada,viral50,MOVE_DOWN,
Ashes,27,2017-08-18,Snak The Ripper,https://open.spotify.com/track/7g78CebhbtMNLKdODwUCwH,Canada,viral50,SAME_POSITION,
Breaking All The Rules,28,2017-08-18,"MYXE, DVNNI",https://open.spotify.com/track/59U1uu85OOKYjpHrRSZwaY,Canada,viral50,MOVE_UP,
Always,29,2017-08-18,"SprngBrk, Chris Brown, Ty Dolla $ign",https://open.spotify.com/track/5fjILDUf9zesISaNQznnCN,Canada,viral50,NEW_ENTRY,
Hurtin' Me,30,2017-08-18,"Stefflon Don, French Montana",https://open.spotify.com/track/2VoJe7vkKkigs7C3CGnSXL,Canada,viral50,MOVE_DOWN,
Glorious (feat. Skylar Grey),31,2017-08-18,Macklemore,https://open.spotify.com/track/3HVr6jTVwBHBa2flM0eURR,Canada,viral50,MOVE_DOWN,
Praying,32,2017-08-18,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,Canada,viral50,MOVE_UP,
Can't Resist (feat. Adriana Gomez & Lub X Tpf),33,2017-08-18,Halogen,https://open.spotify.com/track/0zmbtyo3Stl6ec8D2voMmG,Canada,viral50,NEW_ENTRY,
Money Team,34,2017-08-18,Friyie,https://open.spotify.com/track/3qpCDnqnikzjra9AeifPdt,Canada,viral50,MOVE_UP,
Meant to Be (feat. Florida Georgia Line),35,2017-08-18,Bebe Rexha,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn,Canada,viral50,MOVE_UP,
Savage,36,2017-08-18,Lights,https://open.spotify.com/track/3fmwNCqLTehQYAJDwxqXDG,Canada,viral50,MOVE_DOWN,
For What It's Worth,37,2017-08-18,Liam Gallagher,https://open.spotify.com/track/2DrFBNqxtpyvFlG3qMZiya,Canada,viral50,MOVE_DOWN,
Insecure,38,2017-08-18,"Jazmine Sullivan, Bryson Tiller",https://open.spotify.com/track/360NCp4XoQ0sFi5jgu5Ww7,Canada,viral50,MOVE_UP,
Rivals,39,2017-08-18,"Jake Spooner, Tory Lanez",https://open.spotify.com/track/6E86258YanmI5VeiNDdUHK,Canada,viral50,MOVE_DOWN,
GUMMY,40,2017-08-18,BROCKHAMPTON,https://open.spotify.com/track/0FoegIiBvM4ND2CkPkt7Ve,Canada,viral50,NEW_ENTRY,
